record_id,date,department,employee_id,team,project_code,activity,co2_kg,energy_kwh,source,location,weekday,month,quarter,cost_usd,units_used,distance_km,hours_spent,paper_kg,water_liters,waste_kg,equipment_type,carbon_score,flag_high_emission,client
715,2024-06-12,Product,E2307,Team 5,P923,Activity 10,4120.69,2586.0,Gas,Sydney,2,6,2,3901.11,919,135.9,8.6,37.9,992.5,64.8,Printer,38.42,0,Client 19
716,2024-06-21,Sales,E1926,Team 7,P121,Activity 10,4519.36,2963.7,Aviation,Berlin,4,6,2,4869.3,357,564.0,15.9,14.5,437.0,7.6,Printer,49.14,0,Client 44
717,2024-04-11,Product,E9482,Team 2,P859,Activity 13,1665.95,1574.2,Flights,Berlin,3,4,2,2778.01,721,762.3,8.9,48.8,338.2,42.4,Printer,16.27,1,Client 24
718,2024-01-22,Finance,E4685,Team 2,P345,Activity 17,752.32,1664.6,Electricity,Berlin,0,1,1,3414.25,463,812.3,15.1,18.4,58.3,93.1,Printer,96.55,1,Client 19
719,2024-02-15,Operations,E6729,Team 8,P773,Activity 18,492.8,371.1,Car,Tokyo,3,2,1,154.83,694,1248.9,23.2,36.2,780.1,60.5,Printer,69.75,0,Client 2
720,2024-04-16,Marketing,E9825,Team 2,P443,Activity 2,107.16,2223.0,Flights,New York,1,4,2,3218.01,416,1885.4,2.4,26.7,155.4,52.0,Printer,24.48,1,Client 26
721,2024-06-11,Sales,E1021,Team 10,P124,Activity 2,3239.52,2516.3,Car,Delhi,1,6,2,2740.35,926,1237.3,1.1,14.5,728.9,66.6,Server,45.3,1,Client 7
722,2024-03-15,Product,E9419,Team 10,P564,Activity 3,2460.48,2521.9,Electricity,New York,4,3,1,2029.67,211,1667.3,17.9,36.3,732.9,10.1,AC,65.33,1,Client 43
723,2024-06-02,Engineering,E9706,Team 2,P733,Activity 3,590.32,738.9,Heating,Sydney,6,6,2,4746.3,744,1242.4,18.6,32.5,512.0,70.1,AC,40.43,1,Client 20
724,2024-01-26,Marketing,E5115,Team 9,P122,Activity 18,3202.26,2362.7,Car,Tokyo,4,1,1,2053.67,997,1757.3,12.5,12.8,433.8,59.6,Laptop,75.77,1,Client 15
725,2024-05-24,Operations,E1126,Team 3,P756,Activity 7,3354.25,1251.3,Heating,London,4,5,2,3740.63,275,537.7,6.2,39.5,417.8,97.7,AC,4.99,1,Client 44
726,2024-01-26,Engineering,E1250,Team 7,P139,Activity 15,3165.92,501.4,Gas,New York,4,1,1,4674.24,593,223.4,6.7,6.0,937.7,6.0,AC,95.75,0,Client 46
727,2024-03-13,HR,E8251,Team 2,P324,Activity 1,460.02,2506.3,Aviation,Sydney,2,3,1,4988.77,930,649.1,7.2,48.3,481.0,41.6,Printer,11.24,1,Client 24
728,2024-05-18,Sales,E6182,Team 1,P996,Activity 18,1504.02,1825.2,Car,Tokyo,5,5,2,3904.76,925,1296.1,23.7,38.5,335.1,68.7,Flight,31.23,0,Client 48
729,2024-03-24,Operations,E1935,Team 5,P215,Activity 16,4754.3,2688.7,Heating,London,6,3,1,3411.86,90,925.2,13.7,23.3,103.8,46.6,Flight,63.41,1,Client 34
730,2024-04-20,Marketing,E4538,Team 6,P136,Activity 8,1400.73,908.1,Electricity,New York,5,4,2,3851.89,776,972.9,5.6,41.6,996.1,32.5,Flight,11.05,0,Client 20
731,2024-06-25,Sales,E9910,Team 10,P990,Activity 13,1740.7,2237.1,Aviation,Sydney,1,6,2,1257.11,230,144.6,11.7,28.9,427.9,77.8,Car,42.31,0,Client 16
732,2024-07-01,Marketing,E8638,Team 7,P317,Activity 1,1595.46,2961.7,Gas,Paris,0,7,3,3839.64,848,725.0,19.1,2.5,662.6,44.0,Laptop,49.39,0,Client 39
733,2024-03-10,Engineering,E6618,Team 7,P885,Activity 3,1022.02,995.9,Heating,Delhi,6,3,1,1648.12,604,875.5,9.0,1.1,256.9,7.4,Car,89.84,1,Client 40
734,2024-06-10,Engineering,E5845,Team 2,P568,Activity 15,2854.3,2810.0,Aviation,Tokyo,0,6,2,767.79,971,1761.2,13.7,5.8,417.1,98.8,Car,28.33,1,Client 50
735,2024-01-13,HR,E1187,Team 8,P342,Activity 13,4143.26,1087.3,Aviation,Berlin,5,1,1,732.38,793,394.9,20.8,3.3,746.2,50.9,Flight,21.63,0,Client 43
736,2024-04-16,Sales,E6177,Team 6,P736,Activity 13,3165.17,2861.2,Car,Delhi,1,4,2,3385.92,214,703.2,19.9,23.9,949.0,6.5,AC,91.46,0,Client 35
737,2024-06-15,Engineering,E9783,Team 2,P995,Activity 6,579.68,2957.1,Car,Sydney,5,6,2,3254.13,202,806.6,11.2,36.1,43.9,2.2,Printer,76.96,1,Client 42
738,2024-01-16,Engineering,E9060,Team 6,P716,Activity 11,4830.87,949.5,Electricity,Sydney,1,1,1,2824.44,153,845.5,6.0,32.5,696.8,92.5,Server,1.77,0,Client 38
739,2024-02-26,Operations,E8155,Team 1,P819,Activity 9,4385.66,832.1,Gas,Tokyo,0,2,1,4095.96,990,53.4,5.6,25.1,549.6,83.4,AC,45.56,1,Client 45
740,2024-01-04,Operations,E9708,Team 9,P574,Activity 16,2118.66,564.4,Gas,Sydney,3,1,1,986.35,285,861.3,23.7,38.5,493.8,26.7,Laptop,84.08,1,Client 6
741,2024-03-12,Marketing,E7977,Team 4,P666,Activity 18,4515.32,2637.4,Heating,Sydney,1,3,1,4538.78,557,1530.2,12.4,18.5,795.9,69.2,Flight,59.62,0,Client 22
742,2024-01-03,Finance,E5002,Team 3,P186,Activity 15,2662.33,105.9,Flights,Paris,2,1,1,4132.02,879,76.5,12.6,48.0,737.9,39.1,Car,53.89,0,Client 42
743,2024-05-17,Finance,E6881,Team 1,P765,Activity 4,4658.04,2743.7,Aviation,Berlin,4,5,2,4044.6,584,967.5,16.1,3.0,609.2,20.0,Server,18.15,1,Client 34
744,2024-03-14,Finance,E9401,Team 10,P683,Activity 19,3783.09,2954.8,Electricity,New York,3,3,1,2273.19,806,1536.6,21.1,2.1,191.1,70.9,Printer,14.88,1,Client 23
745,2024-06-07,Sales,E3025,Team 9,P120,Activity 5,4791.84,2504.1,Flights,Delhi,4,6,2,1721.94,917,1554.4,4.9,12.0,529.3,82.8,Laptop,7.22,1,Client 1
746,2024-05-29,HR,E7106,Team 9,P582,Activity 13,4964.06,1959.8,Gas,Sydney,2,5,2,2958.72,40,1078.6,9.6,42.0,501.7,60.0,Flight,9.31,0,Client 18
747,2024-02-16,Sales,E4362,Team 3,P612,Activity 20,316.35,2000.0,Car,New York,4,2,1,175.5,701,1822.9,4.1,33.3,949.7,65.4,Flight,59.6,1,Client 15
748,2024-01-17,Product,E1345,Team 9,P986,Activity 1,701.86,459.2,Heating,London,2,1,1,3127.39,695,89.9,10.7,12.4,199.4,77.6,Printer,2.73,0,Client 43
749,2024-06-11,Product,E5621,Team 4,P998,Activity 7,196.05,2000.7,Aviation,Sydney,1,6,2,118.26,907,544.0,8.2,37.8,413.2,79.2,Printer,31.91,1,Client 15
750,2024-03-08,Product,E6830,Team 7,P100,Activity 16,4199.82,13.9,Car,New York,4,3,1,1306.51,782,1751.6,3.9,33.1,529.0,90.3,AC,87.39,1,Client 37
751,2024-03-18,Engineering,E5210,Team 2,P305,Activity 10,1248.7,1595.8,Heating,Delhi,0,3,1,4169.99,738,356.5,4.0,11.5,915.6,35.9,Flight,78.83,1,Client 37
752,2024-02-15,Engineering,E1987,Team 2,P922,Activity 12,2816.81,37.7,Aviation,New York,3,2,1,664.42,593,902.1,17.6,11.7,972.6,70.0,Printer,34.81,1,Client 32
753,2024-06-05,Engineering,E8784,Team 3,P725,Activity 3,3678.96,1079.8,Electricity,Delhi,2,6,2,1218.12,305,1782.2,16.4,13.6,7.8,76.9,AC,29.04,1,Client 27
754,2024-02-19,Finance,E6305,Team 10,P943,Activity 1,4679.13,2814.8,Heating,Berlin,0,2,1,2886.09,729,1378.3,2.1,23.1,341.7,27.3,Flight,32.13,1,Client 20
755,2024-04-10,Product,E4261,Team 5,P786,Activity 3,1426.06,1986.3,Flights,Sydney,2,4,2,955.43,135,230.3,13.2,18.6,157.8,26.7,AC,5.96,0,Client 21
756,2024-06-09,Sales,E3318,Team 8,P874,Activity 7,223.45,730.3,Car,Berlin,6,6,2,284.58,978,643.7,14.9,47.4,559.7,1.2,Car,71.61,0,Client 40
757,2024-05-20,Engineering,E9433,Team 10,P313,Activity 17,343.61,1667.8,Car,New York,0,5,2,3947.16,294,974.3,12.3,34.6,846.0,10.1,Flight,88.57,1,Client 36
758,2024-01-08,Product,E6438,Team 3,P624,Activity 6,2378.52,2813.7,Gas,Delhi,0,1,1,1769.5,843,189.2,16.5,11.2,56.1,46.0,Printer,41.49,1,Client 8
759,2024-05-14,Product,E6731,Team 10,P186,Activity 20,2626.89,2008.3,Heating,Paris,1,5,2,4631.38,485,1727.4,16.3,30.2,421.7,74.6,Laptop,54.52,0,Client 47
760,2024-06-27,Finance,E8204,Team 8,P529,Activity 13,4603.2,1753.2,Heating,New York,3,6,2,3906.72,248,1951.1,15.5,2.9,56.9,95.9,Car,67.97,1,Client 11
761,2024-04-16,Engineering,E8169,Team 1,P477,Activity 13,2303.85,1316.9,Flights,New York,1,4,2,846.56,271,1667.6,14.9,21.6,662.5,11.2,Printer,49.08,1,Client 29
762,2024-06-26,Operations,E7191,Team 2,P109,Activity 12,2155.07,1036.3,Electricity,New York,2,6,2,2262.33,307,575.4,8.9,38.9,501.2,27.7,Flight,93.22,0,Client 22
763,2024-06-30,Engineering,E1546,Team 6,P220,Activity 20,3873.63,430.0,Heating,Delhi,6,6,2,1526.55,566,60.4,23.1,28.2,898.0,38.1,Printer,91.46,1,Client 7
764,2024-05-15,Engineering,E4208,Team 10,P297,Activity 5,3442.95,1883.2,Gas,London,2,5,2,1711.27,370,619.6,4.0,12.8,448.4,44.8,AC,57.41,1,Client 29
765,2024-06-14,Engineering,E2987,Team 5,P286,Activity 19,3902.72,1276.7,Aviation,Delhi,4,6,2,3088.68,5,722.2,7.6,42.7,142.5,41.8,Server,28.05,0,Client 22
766,2024-06-21,Engineering,E8023,Team 3,P761,Activity 7,2274.58,1591.0,Flights,New York,4,6,2,900.95,25,845.8,9.6,40.7,347.6,1.2,Laptop,0.53,0,Client 28
767,2024-03-11,Marketing,E4413,Team 2,P391,Activity 8,1360.49,2597.9,Electricity,Paris,0,3,1,1597.3,558,1752.7,17.9,12.5,777.6,30.1,Server,8.15,1,Client 31
768,2024-03-05,Marketing,E8256,Team 3,P602,Activity 5,1762.15,949.7,Flights,Sydney,1,3,1,4219.89,310,1385.4,16.2,49.0,205.1,33.8,Server,81.53,0,Client 20
769,2024-03-08,HR,E1872,Team 7,P986,Activity 14,4987.14,387.6,Flights,Tokyo,4,3,1,959.74,356,1629.8,14.4,6.2,911.6,86.8,Laptop,84.19,1,Client 28
770,2024-04-27,Finance,E4267,Team 7,P489,Activity 9,2149.71,2300.1,Flights,London,5,4,2,2741.69,25,764.5,2.2,11.7,351.9,52.5,Laptop,46.59,0,Client 27
771,2024-05-24,Engineering,E5297,Team 3,P564,Activity 14,1598.47,154.5,Flights,Berlin,4,5,2,894.34,136,1770.1,11.0,16.3,511.4,39.2,AC,36.12,0,Client 36
772,2024-07-01,Sales,E6622,Team 8,P556,Activity 6,80.69,771.8,Car,Tokyo,0,7,3,3849.21,867,335.9,9.6,9.3,968.4,87.1,Flight,17.5,0,Client 14
773,2024-01-10,Marketing,E4570,Team 9,P272,Activity 15,2612.67,2311.1,Electricity,New York,2,1,1,1538.8,843,37.1,15.3,12.5,597.8,88.7,AC,52.48,1,Client 47
774,2024-04-03,Product,E9410,Team 7,P551,Activity 20,1863.83,151.2,Aviation,Berlin,2,4,2,2216.86,25,817.9,3.8,20.2,728.5,58.2,Laptop,24.38,1,Client 21
775,2024-03-17,Finance,E3271,Team 1,P233,Activity 11,2289.15,1995.0,Gas,Sydney,6,3,1,4004.87,719,155.0,15.9,16.0,932.4,57.5,Printer,63.47,1,Client 38
776,2024-03-26,Marketing,E1863,Team 1,P307,Activity 1,4661.79,2323.4,Gas,London,1,3,1,366.76,265,736.0,18.8,1.4,928.2,22.0,Server,61.53,0,Client 20
777,2024-01-20,Finance,E4867,Team 8,P626,Activity 18,3651.0,846.7,Flights,Paris,5,1,1,253.6,34,31.6,3.4,29.7,830.6,38.6,Car,10.26,0,Client 19
778,2024-04-30,Marketing,E3961,Team 6,P919,Activity 15,1412.11,2466.1,Car,Berlin,1,4,2,1515.34,232,676.5,9.8,17.4,144.7,70.6,Printer,0.41,0,Client 4
779,2024-03-15,Engineering,E6836,Team 9,P395,Activity 16,3625.12,1561.8,Electricity,Paris,4,3,1,4156.65,266,1970.3,21.4,17.6,719.7,17.9,Server,14.98,1,Client 15
780,2024-06-18,Sales,E2450,Team 9,P409,Activity 20,3514.79,1640.2,Heating,Paris,1,6,2,1122.4,188,1993.9,21.2,25.4,313.1,89.2,Flight,57.64,1,Client 15
781,2024-01-18,HR,E8798,Team 8,P314,Activity 15,1611.85,2640.7,Heating,New York,3,1,1,2377.76,165,1572.5,18.4,0.8,265.7,38.8,Server,31.56,1,Client 7
782,2024-06-01,Product,E8163,Team 4,P275,Activity 19,2418.63,908.0,Gas,Tokyo,5,6,2,888.5,690,1377.8,19.6,30.8,635.9,19.5,Laptop,31.93,1,Client 45
783,2024-03-24,Marketing,E7333,Team 9,P372,Activity 13,494.77,1275.9,Heating,Berlin,6,3,1,1677.68,298,1725.3,10.3,29.6,343.9,83.8,AC,87.5,0,Client 46
784,2024-01-16,Sales,E1500,Team 5,P124,Activity 17,4808.72,292.9,Gas,Tokyo,1,1,1,772.52,168,1953.1,14.8,34.3,718.6,86.6,AC,62.45,1,Client 3
785,2024-03-13,Marketing,E1841,Team 7,P391,Activity 18,66.98,1945.0,Car,Tokyo,2,3,1,2831.02,552,899.7,9.5,40.7,331.6,23.7,Server,6.1,0,Client 18
786,2024-04-09,Operations,E3005,Team 7,P141,Activity 15,1559.12,1912.2,Electricity,Delhi,1,4,2,3727.19,477,766.5,16.4,44.5,118.7,3.9,Laptop,27.62,1,Client 33
787,2024-03-29,Engineering,E4642,Team 10,P795,Activity 4,719.1,2958.1,Electricity,Paris,4,3,1,4193.21,65,1840.9,7.8,22.3,660.6,54.4,Flight,99.17,0,Client 1
788,2024-06-23,Product,E3422,Team 1,P118,Activity 11,60.38,294.2,Aviation,Sydney,6,6,2,2767.76,691,712.4,17.6,34.8,900.2,21.3,Car,81.38,0,Client 34
789,2024-03-06,Finance,E3013,Team 7,P182,Activity 11,2174.39,661.0,Heating,New York,2,3,1,1818.83,256,1624.4,2.4,24.1,724.2,97.5,Printer,86.37,1,Client 8
790,2024-04-04,Finance,E6175,Team 10,P576,Activity 12,2770.46,2081.5,Gas,Tokyo,3,4,2,3197.54,535,1824.8,14.5,4.5,553.5,96.0,Server,41.2,0,Client 19
791,2024-03-29,HR,E3598,Team 3,P373,Activity 13,2208.27,1651.0,Gas,New York,4,3,1,4629.79,4,1389.0,3.0,11.4,233.9,97.3,AC,0.32,0,Client 39
792,2024-04-08,Sales,E3904,Team 10,P593,Activity 11,2291.16,867.5,Electricity,London,0,4,2,1771.32,428,279.4,1.5,34.2,140.2,71.2,Flight,39.58,1,Client 17
793,2024-02-09,Product,E4422,Team 10,P349,Activity 20,2511.26,857.4,Electricity,Berlin,4,2,1,4507.18,887,1035.8,23.6,27.6,533.6,22.9,Laptop,42.75,0,Client 26
794,2024-04-30,Product,E1304,Team 4,P244,Activity 7,896.9,2868.0,Electricity,Berlin,1,4,2,3740.38,818,11.5,20.6,45.3,438.1,46.0,AC,53.26,1,Client 49
795,2024-02-17,Product,E6794,Team 5,P619,Activity 4,1954.86,1422.4,Car,New York,5,2,1,2791.84,30,906.6,7.7,18.4,488.0,31.3,Printer,62.4,1,Client 47
796,2024-06-12,Engineering,E1804,Team 6,P762,Activity 14,2441.79,1854.4,Aviation,London,2,6,2,1924.77,633,819.6,7.4,26.4,370.9,88.5,Flight,35.91,0,Client 9
797,2024-04-07,Sales,E8188,Team 2,P297,Activity 8,3451.71,2836.5,Flights,Paris,6,4,2,360.83,52,1619.9,23.9,8.9,663.0,83.4,Server,51.0,1,Client 12
798,2024-07-01,Sales,E4006,Team 5,P883,Activity 5,2620.39,1141.4,Heating,Paris,0,7,3,1458.72,696,1047.4,19.4,7.3,534.7,90.4,Car,0.26,1,Client 8
799,2024-03-20,Sales,E3958,Team 5,P350,Activity 6,3865.53,413.8,Gas,Delhi,2,3,1,4074.95,830,1480.6,11.0,2.5,884.9,42.0,AC,47.06,0,Client 32
800,2024-06-26,Operations,E3792,Team 6,P650,Activity 19,2167.65,1067.3,Aviation,Delhi,2,6,2,2169.18,209,1663.2,21.1,14.8,386.6,79.1,Flight,97.02,0,Client 42
801,2024-06-14,HR,E6751,Team 9,P391,Activity 19,2239.92,1232.4,Gas,Delhi,4,6,2,4170.64,548,1956.3,18.0,38.8,267.9,35.6,AC,36.08,1,Client 6
802,2024-02-15,Product,E2565,Team 3,P636,Activity 16,2095.41,294.4,Flights,London,3,2,1,4719.37,359,1848.1,12.5,46.9,453.4,55.6,Laptop,52.95,1,Client 45
803,2024-02-18,Marketing,E1507,Team 8,P582,Activity 7,3738.67,2181.7,Gas,London,6,2,1,3943.76,973,1669.2,17.8,17.5,209.6,56.6,AC,12.55,1,Client 29
804,2024-04-28,Product,E4231,Team 8,P771,Activity 13,558.57,674.9,Aviation,Delhi,6,4,2,3368.14,405,1300.7,12.8,49.9,45.8,56.3,Server,2.23,1,Client 37
805,2024-04-26,Product,E3904,Team 6,P251,Activity 19,3027.08,732.1,Aviation,London,4,4,2,2510.35,565,506.5,20.5,20.7,100.1,96.1,Flight,52.13,0,Client 24
806,2024-04-12,Sales,E1091,Team 4,P212,Activity 13,4170.82,1305.2,Car,Tokyo,4,4,2,1784.46,260,520.4,20.5,36.4,490.3,30.2,Flight,41.54,0,Client 33
807,2024-03-19,Sales,E6642,Team 4,P127,Activity 2,2048.58,375.7,Aviation,Sydney,1,3,1,2300.15,169,453.5,10.6,14.5,285.6,32.1,Printer,63.65,1,Client 4
808,2024-01-15,Marketing,E1753,Team 9,P263,Activity 11,1559.35,1879.9,Flights,Tokyo,0,1,1,959.02,774,217.1,9.6,4.8,27.0,95.8,Car,70.58,0,Client 4
809,2024-02-01,Engineering,E2442,Team 5,P743,Activity 6,928.67,1244.8,Aviation,Sydney,3,2,1,4590.44,886,1811.9,9.4,40.6,811.3,51.3,Laptop,39.33,1,Client 48
810,2024-02-07,Product,E7523,Team 7,P607,Activity 2,3346.42,2894.9,Gas,Delhi,2,2,1,4325.68,204,1709.0,23.6,42.1,393.6,96.8,Printer,5.82,0,Client 5
811,2024-04-28,HR,E9012,Team 5,P229,Activity 10,1835.86,2125.7,Electricity,Berlin,6,4,2,2607.49,7,1886.1,23.7,48.7,845.5,92.4,Flight,78.01,0,Client 10
812,2024-06-04,Finance,E2879,Team 2,P633,Activity 19,3490.9,910.8,Electricity,London,1,6,2,1264.37,993,907.6,9.1,21.5,887.6,44.8,Flight,42.23,0,Client 17
813,2024-03-07,Marketing,E2462,Team 4,P401,Activity 5,1022.96,2383.2,Heating,Berlin,3,3,1,1086.03,529,18.0,6.5,36.4,750.4,9.6,Car,50.53,0,Client 33
814,2024-03-31,Finance,E9009,Team 8,P786,Activity 4,3989.02,1087.6,Gas,Tokyo,6,3,1,2149.98,801,1788.7,6.3,20.7,20.1,73.2,Laptop,36.27,1,Client 47
815,2024-06-15,Engineering,E7134,Team 4,P934,Activity 17,2903.28,1058.8,Electricity,Sydney,5,6,2,3088.53,786,1688.9,1.3,0.9,588.9,35.1,Printer,51.05,0,Client 34
816,2024-03-19,HR,E1676,Team 5,P275,Activity 17,3134.14,220.1,Gas,Sydney,1,3,1,4001.92,754,41.7,15.3,42.6,484.3,51.9,AC,82.94,1,Client 5
817,2024-04-28,Marketing,E2593,Team 7,P448,Activity 10,3987.84,1588.3,Heating,Sydney,6,4,2,2888.61,224,1252.6,1.7,16.5,271.4,40.0,AC,14.7,0,Client 28
818,2024-02-06,Operations,E1563,Team 7,P314,Activity 14,4740.36,1753.1,Aviation,Sydney,1,2,1,997.4,159,999.9,17.4,17.3,940.6,51.3,Server,1.92,0,Client 31
819,2024-04-06,HR,E6193,Team 5,P579,Activity 6,3940.18,1135.9,Heating,London,5,4,2,4350.24,212,582.2,9.2,40.8,281.9,42.6,Car,94.14,0,Client 10
820,2024-02-23,Product,E8492,Team 7,P203,Activity 10,3311.16,1402.2,Electricity,Tokyo,4,2,1,1215.16,481,1855.5,13.3,45.9,340.7,14.2,Printer,95.44,0,Client 35
821,2024-02-22,Sales,E9781,Team 1,P400,Activity 3,339.84,2955.0,Gas,Delhi,3,2,1,4480.25,645,1212.5,18.6,37.1,360.5,43.2,Server,82.47,1,Client 47
822,2024-04-21,Engineering,E2337,Team 1,P746,Activity 14,679.83,2409.3,Car,Delhi,6,4,2,4292.95,875,143.2,22.7,28.3,838.0,83.8,Printer,61.29,1,Client 16
823,2024-01-19,HR,E1020,Team 2,P641,Activity 12,1202.2,1515.1,Heating,Paris,4,1,1,1236.5,684,804.0,21.3,6.5,454.3,18.7,Printer,4.64,1,Client 25
824,2024-05-01,Finance,E1543,Team 8,P953,Activity 4,2717.65,2296.6,Electricity,Berlin,2,5,2,4063.24,96,821.7,9.9,37.9,704.2,13.7,Printer,37.33,0,Client 35
825,2024-01-26,Finance,E8478,Team 7,P196,Activity 9,807.12,1750.8,Car,Paris,4,1,1,2185.64,824,944.6,12.5,45.3,123.7,25.5,Car,36.22,1,Client 29
826,2024-01-31,Sales,E4289,Team 7,P390,Activity 19,884.53,123.1,Heating,Delhi,2,1,1,1801.85,490,634.2,2.0,22.0,291.0,64.4,Car,39.49,0,Client 7
827,2024-02-10,Marketing,E4040,Team 1,P959,Activity 19,4363.64,2436.5,Heating,Paris,5,2,1,3271.71,761,812.8,1.7,18.0,224.6,14.8,AC,11.06,0,Client 25
828,2024-01-24,Operations,E3822,Team 4,P934,Activity 13,2519.92,985.9,Heating,Paris,2,1,1,2819.32,434,1111.0,1.5,10.3,379.4,32.8,Printer,60.62,0,Client 37
829,2024-06-17,Sales,E9954,Team 10,P905,Activity 9,387.2,2475.1,Flights,Paris,0,6,2,2484.42,725,1458.4,23.9,19.7,781.2,38.8,Server,84.28,0,Client 18
830,2024-04-09,Sales,E7949,Team 4,P459,Activity 4,3082.06,573.4,Car,Berlin,1,4,2,1649.47,834,61.5,19.0,19.5,543.0,49.9,AC,99.44,0,Client 6
831,2024-01-24,Operations,E5314,Team 8,P885,Activity 4,2434.2,595.5,Gas,Paris,2,1,1,796.8,774,1320.7,14.2,32.6,329.3,84.5,AC,87.94,0,Client 6
832,2024-06-16,Marketing,E2034,Team 3,P231,Activity 2,2532.66,2124.0,Heating,Sydney,6,6,2,4401.24,391,1224.1,23.9,46.6,506.1,13.0,Laptop,38.04,1,Client 15
833,2024-05-17,Finance,E4970,Team 1,P214,Activity 7,4749.33,307.5,Aviation,Berlin,4,5,2,1802.46,590,138.9,19.5,28.2,346.5,89.4,Laptop,28.91,1,Client 28
834,2024-03-16,Engineering,E3783,Team 10,P161,Activity 19,2489.67,1397.6,Heating,Delhi,5,3,1,3142.02,213,597.3,22.0,42.4,569.4,17.4,Car,86.05,0,Client 9
835,2024-04-06,HR,E2368,Team 8,P275,Activity 13,4662.34,784.6,Gas,Paris,5,4,2,2363.51,198,865.8,7.7,14.8,683.1,94.2,Flight,54.41,0,Client 16
836,2024-03-27,Finance,E3192,Team 2,P245,Activity 4,4335.7,49.5,Electricity,Delhi,2,3,1,1721.63,859,1656.2,4.8,28.1,524.2,78.1,Printer,33.92,0,Client 47
837,2024-05-16,Product,E9184,Team 10,P264,Activity 13,205.02,2595.1,Heating,Berlin,3,5,2,3046.43,649,70.7,4.3,21.6,355.5,61.3,Printer,90.47,1,Client 30
838,2024-05-15,Engineering,E2760,Team 1,P476,Activity 1,3151.1,2261.2,Flights,Tokyo,2,5,2,2876.89,413,464.0,20.2,45.9,861.4,1.3,Server,10.53,0,Client 19
839,2024-01-17,Marketing,E6612,Team 2,P859,Activity 1,919.53,2481.8,Heating,Sydney,2,1,1,898.23,76,21.5,1.7,30.9,267.6,57.7,AC,79.07,1,Client 10
840,2024-06-18,Engineering,E5556,Team 5,P371,Activity 12,790.63,1190.8,Heating,Sydney,1,6,2,232.02,84,221.7,22.9,9.2,917.9,17.1,Flight,35.83,1,Client 18
841,2024-01-06,Product,E2319,Team 10,P531,Activity 13,4115.51,1738.7,Flights,London,5,1,1,2594.33,323,370.2,17.1,20.1,571.6,67.2,Flight,29.19,0,Client 35
842,2024-01-03,Operations,E7793,Team 3,P268,Activity 8,183.2,1809.1,Aviation,Paris,2,1,1,4583.11,761,1404.1,10.4,32.9,229.1,46.7,AC,38.67,0,Client 47
843,2024-03-25,Finance,E2932,Team 1,P697,Activity 8,2320.04,1580.8,Gas,New York,0,3,1,3775.52,553,7.9,7.2,32.5,383.9,97.0,Laptop,94.16,1,Client 19
844,2024-02-06,Engineering,E3980,Team 5,P129,Activity 6,1300.85,988.9,Flights,London,1,2,1,1313.41,545,1673.3,11.6,25.2,632.8,34.5,Car,38.37,1,Client 6
845,2024-06-26,Product,E1276,Team 1,P372,Activity 12,2295.55,293.7,Gas,Berlin,2,6,2,3337.69,129,823.2,4.5,14.5,301.7,21.1,AC,53.34,0,Client 31
846,2024-06-13,HR,E9586,Team 9,P324,Activity 15,572.05,2519.4,Electricity,London,3,6,2,1840.05,594,1792.0,2.1,5.3,358.5,11.4,Flight,35.34,0,Client 41
847,2024-03-26,Finance,E6873,Team 8,P451,Activity 10,1098.1,37.7,Car,Berlin,1,3,1,1952.52,130,1302.0,4.5,22.6,746.0,96.6,Car,98.22,1,Client 35
848,2024-06-04,Marketing,E4763,Team 7,P369,Activity 2,1002.79,775.9,Car,New York,1,6,2,4950.48,510,971.5,20.5,3.5,732.6,85.0,Server,40.34,1,Client 19
849,2024-03-17,Marketing,E2258,Team 6,P527,Activity 12,57.45,1221.2,Aviation,Sydney,6,3,1,1192.08,319,677.3,15.8,22.2,541.7,53.1,Laptop,99.44,0,Client 37
850,2024-06-10,Operations,E1487,Team 1,P555,Activity 19,3099.01,1939.4,Heating,Paris,0,6,2,643.18,159,1425.6,8.7,33.7,537.2,43.5,Printer,37.8,0,Client 7
851,2024-05-14,Finance,E6878,Team 7,P886,Activity 3,2627.66,232.0,Aviation,Tokyo,1,5,2,3389.35,643,1162.8,2.8,16.5,461.0,8.9,Car,41.56,0,Client 23
852,2024-03-07,Product,E4843,Team 9,P249,Activity 6,3833.48,2146.1,Heating,Berlin,3,3,1,3675.84,120,813.5,2.8,26.1,446.1,24.3,AC,26.29,0,Client 49
853,2024-05-09,Engineering,E4891,Team 10,P376,Activity 19,3699.07,1754.2,Electricity,Delhi,3,5,2,1656.94,425,494.5,1.4,0.4,691.4,5.0,Laptop,37.21,1,Client 25
854,2024-06-06,Product,E1806,Team 6,P538,Activity 7,2084.44,110.0,Car,Berlin,3,6,2,938.79,788,968.6,18.0,31.9,94.1,48.6,Flight,16.87,1,Client 1
855,2024-04-18,Engineering,E6728,Team 8,P168,Activity 13,325.24,598.7,Electricity,New York,3,4,2,4344.8,568,1119.1,21.6,23.8,595.1,69.2,AC,90.84,1,Client 48
856,2024-03-09,Marketing,E5398,Team 9,P432,Activity 18,4854.8,1809.9,Aviation,Sydney,5,3,1,3316.35,364,931.7,11.2,11.6,517.3,56.0,Flight,37.92,1,Client 20
857,2024-01-26,Finance,E8584,Team 3,P791,Activity 10,3654.38,1627.3,Car,New York,4,1,1,3578.29,872,1544.8,18.9,37.8,65.8,85.2,Printer,17.14,0,Client 30
